prof,title,journal,year,authors,url
bzdokdan@mila.quebec,Estimating Unknown Population Sizes Using the Hypergeometric Distribution,Proceedings of the 41st International Conference on Machine Learning,2024,Liam Hodgson,https://proceedings.mlr.press/v235/hodgson24a.html
bzdokdan@mila.quebec,Estimating Unknown Population Sizes Using the Hypergeometric Distribution,Proceedings of the 41st International Conference on Machine Learning,2024,Danilo Bzdok,https://proceedings.mlr.press/v235/hodgson24a.html
bzdokdan@mila.quebec,Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer’s disease progression,Communications Biology,2024,Liam Hodgson,https://doi.org/10.1038/s42003-024-06273-8
bzdokdan@mila.quebec,Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer’s disease progression,Communications Biology,2024,Yuemei Li,https://doi.org/10.1038/s42003-024-06273-8
bzdokdan@mila.quebec,Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer’s disease progression,Communications Biology,2024,Yasser Iturria-Medina,https://doi.org/10.1038/s42003-024-06273-8
bzdokdan@mila.quebec,Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer’s disease progression,Communications Biology,2024,Jo Anne Stratton,https://doi.org/10.1038/s42003-024-06273-8
bzdokdan@mila.quebec,Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer’s disease progression,Communications Biology,2024,Guy Wolf,https://doi.org/10.1038/s42003-024-06273-8
bzdokdan@mila.quebec,Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer’s disease progression,Communications Biology,2024,Smita Krishnaswamy,https://doi.org/10.1038/s42003-024-06273-8
bzdokdan@mila.quebec,Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer’s disease progression,Communications Biology,2024,David A. Bennett,https://doi.org/10.1038/s42003-024-06273-8
bzdokdan@mila.quebec,Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer’s disease progression,Communications Biology,2024,Danilo Bzdok,https://doi.org/10.1038/s42003-024-06273-8
cheungja@mila.quebec,Partial Perspectives: How LLMs Handle Logically Inconsistent Knowledge in Reasoning Tasks,COLM 2025,2025,Zichao Li,https://openreview.net/forum?id=9pzNFfgtyk
cheungja@mila.quebec,Partial Perspectives: How LLMs Handle Logically Inconsistent Knowledge in Reasoning Tasks,COLM 2025,2025,Ines Arous,https://openreview.net/forum?id=9pzNFfgtyk
cheungja@mila.quebec,Partial Perspectives: How LLMs Handle Logically Inconsistent Knowledge in Reasoning Tasks,COLM 2025,2025,Jackie CK Cheung,https://openreview.net/forum?id=9pzNFfgtyk
cheungja@mila.quebec,Rethinking Full Finetuning from Pretraining Checkpoints in Active Learning for African Languages,aclweb.org/ACL/2025/SRW,2025,Bonaventure F. P. Dossou,https://openreview.net/forum?id=XppkDIPTgb
cheungja@mila.quebec,Rethinking Full Finetuning from Pretraining Checkpoints in Active Learning for African Languages,aclweb.org/ACL/2025/SRW,2025,Ines Arous,https://openreview.net/forum?id=XppkDIPTgb
cheungja@mila.quebec,Rethinking Full Finetuning from Pretraining Checkpoints in Active Learning for African Languages,aclweb.org/ACL/2025/SRW,2025,Jackie CK Cheung,https://openreview.net/forum?id=XppkDIPTgb
cheungja@mila.quebec,Do LLMs Build World Representations? Probing Through the Lens of State Abstraction,NeurIPS 2024,2024,Zichao Li,https://openreview.net/forum?id=lzfzjYuWgY
cheungja@mila.quebec,Do LLMs Build World Representations? Probing Through the Lens of State Abstraction,NeurIPS 2024,2024,Yanshuai Cao,https://openreview.net/forum?id=lzfzjYuWgY
cheungja@mila.quebec,Do LLMs Build World Representations? Probing Through the Lens of State Abstraction,NeurIPS 2024,2024,Jackie CK Cheung,https://openreview.net/forum?id=lzfzjYuWgY
cheungja@mila.quebec,From Representational Harms to Quality-of-Service Harms: A Case Study on Llama 2 Safety Safeguards,Findings of the Association for Computational Linguistics ACL 2024,2024,Khaoula Chehbouni,https://doi.org/10.18653/v1/2024.findings-acl.927
cheungja@mila.quebec,From Representational Harms to Quality-of-Service Harms: A Case Study on Llama 2 Safety Safeguards,Findings of the Association for Computational Linguistics ACL 2024,2024,Megha Roshan,https://doi.org/10.18653/v1/2024.findings-acl.927
cheungja@mila.quebec,From Representational Harms to Quality-of-Service Harms: A Case Study on Llama 2 Safety Safeguards,Findings of the Association for Computational Linguistics ACL 2024,2024,Emmanuel Ma,https://doi.org/10.18653/v1/2024.findings-acl.927
cheungja@mila.quebec,From Representational Harms to Quality-of-Service Harms: A Case Study on Llama 2 Safety Safeguards,Findings of the Association for Computational Linguistics ACL 2024,2024,Futian Andrew Wei,https://doi.org/10.18653/v1/2024.findings-acl.927
cheungja@mila.quebec,From Representational Harms to Quality-of-Service Harms: A Case Study on Llama 2 Safety Safeguards,Findings of the Association for Computational Linguistics ACL 2024,2024,Afaf Taïk,https://doi.org/10.18653/v1/2024.findings-acl.927
cheungja@mila.quebec,From Representational Harms to Quality-of-Service Harms: A Case Study on Llama 2 Safety Safeguards,Findings of the Association for Computational Linguistics ACL 2024,2024,Jackie CK Cheung,https://doi.org/10.18653/v1/2024.findings-acl.927
cheungja@mila.quebec,From Representational Harms to Quality-of-Service Harms: A Case Study on Llama 2 Safety Safeguards,Findings of the Association for Computational Linguistics ACL 2024,2024,Golnoosh Farnadi,https://doi.org/10.18653/v1/2024.findings-acl.927
cheungja@mila.quebec,Investigating Failures to Generalize for Coreference Resolution Models,Findings of the Association for Computational Linguistics ACL 2024,2024,Ian Porada,https://doi.org/10.18653/v1/2024.findings-acl.909
cheungja@mila.quebec,Investigating Failures to Generalize for Coreference Resolution Models,Findings of the Association for Computational Linguistics ACL 2024,2024,Alexandra Olteanu,https://doi.org/10.18653/v1/2024.findings-acl.909
cheungja@mila.quebec,Investigating Failures to Generalize for Coreference Resolution Models,Findings of the Association for Computational Linguistics ACL 2024,2024,Kaheer Suleman,https://doi.org/10.18653/v1/2024.findings-acl.909
cheungja@mila.quebec,Investigating Failures to Generalize for Coreference Resolution Models,Findings of the Association for Computational Linguistics ACL 2024,2024,Adam Trischler,https://doi.org/10.18653/v1/2024.findings-acl.909
cheungja@mila.quebec,Investigating Failures to Generalize for Coreference Resolution Models,Findings of the Association for Computational Linguistics ACL 2024,2024,Jackie CK Cheung,https://doi.org/10.18653/v1/2024.findings-acl.909
cheungja@mila.quebec,ECBD: Evidence-Centered Benchmark Design for NLP,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2024,Yu Lu Liu,https://doi.org/10.18653/v1/2024.acl-long.861
cheungja@mila.quebec,ECBD: Evidence-Centered Benchmark Design for NLP,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2024,Su Lin Blodgett,https://doi.org/10.18653/v1/2024.acl-long.861
cheungja@mila.quebec,ECBD: Evidence-Centered Benchmark Design for NLP,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2024,Jackie Chi,https://doi.org/10.18653/v1/2024.acl-long.861
cheungja@mila.quebec,ECBD: Evidence-Centered Benchmark Design for NLP,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2024,Jackie CK Cheung,https://doi.org/10.18653/v1/2024.acl-long.861
cheungja@mila.quebec,ECBD: Evidence-Centered Benchmark Design for NLP,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2024,Kit Cheung,https://doi.org/10.18653/v1/2024.acl-long.861
cheungja@mila.quebec,ECBD: Evidence-Centered Benchmark Design for NLP,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2024,Q. Vera Liao,https://doi.org/10.18653/v1/2024.acl-long.861
cheungja@mila.quebec,ECBD: Evidence-Centered Benchmark Design for NLP,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2024,Alexandra Olteanu,https://doi.org/10.18653/v1/2024.acl-long.861
cheungja@mila.quebec,ECBD: Evidence-Centered Benchmark Design for NLP,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2024,Ziang Xiao,https://doi.org/10.18653/v1/2024.acl-long.861
cheungja@mila.quebec,When is an Embedding Model  More Promising than Another?,NeurIPS 2024,2024,Maxime DARRIN,https://doi.org/10.48550/arXiv.2406.07640
cheungja@mila.quebec,When is an Embedding Model  More Promising than Another?,NeurIPS 2024,2024,Philippe Formont,https://doi.org/10.48550/arXiv.2406.07640
cheungja@mila.quebec,When is an Embedding Model  More Promising than Another?,NeurIPS 2024,2024,Ismail Ben Ayed,https://doi.org/10.48550/arXiv.2406.07640
cheungja@mila.quebec,When is an Embedding Model  More Promising than Another?,NeurIPS 2024,2024,Jackie CK Cheung,https://doi.org/10.48550/arXiv.2406.07640
cheungja@mila.quebec,When is an Embedding Model  More Promising than Another?,NeurIPS 2024,2024,Pablo Piantanida,https://doi.org/10.48550/arXiv.2406.07640
cheungja@mila.quebec,Performance of generative pre-trained transformers (GPTs) in Certification Examination of the College of Family Physicians of Canada,Family Medicine and Community Health,2024,Mehdi Mousavi,https://doi.org/10.1136/fmch-2023-002626
cheungja@mila.quebec,Performance of generative pre-trained transformers (GPTs) in Certification Examination of the College of Family Physicians of Canada,Family Medicine and Community Health,2024,Shabnam Shafiee,https://doi.org/10.1136/fmch-2023-002626
cheungja@mila.quebec,Performance of generative pre-trained transformers (GPTs) in Certification Examination of the College of Family Physicians of Canada,Family Medicine and Community Health,2024,Jason M. Harley,https://doi.org/10.1136/fmch-2023-002626
cheungja@mila.quebec,Performance of generative pre-trained transformers (GPTs) in Certification Examination of the College of Family Physicians of Canada,Family Medicine and Community Health,2024,Jackie CK Cheung,https://doi.org/10.1136/fmch-2023-002626
cheungja@mila.quebec,Performance of generative pre-trained transformers (GPTs) in Certification Examination of the College of Family Physicians of Canada,Family Medicine and Community Health,2024,S. A. Rahimi,https://doi.org/10.1136/fmch-2023-002626
cheungja@mila.quebec,Successor Features for Efficient Multi-Subject Controlled Text Generation,ICML 2024,2024,Meng Cao,https://proceedings.mlr.press/v235/cao24a.html
cheungja@mila.quebec,Successor Features for Efficient Multi-Subject Controlled Text Generation,ICML 2024,2024,Mehdi Fatemi,https://proceedings.mlr.press/v235/cao24a.html
cheungja@mila.quebec,Successor Features for Efficient Multi-Subject Controlled Text Generation,ICML 2024,2024,Jackie CK Cheung,https://proceedings.mlr.press/v235/cao24a.html
cheungja@mila.quebec,Successor Features for Efficient Multi-Subject Controlled Text Generation,ICML 2024,2024,Samira Shabanian,https://proceedings.mlr.press/v235/cao24a.html
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Ahmed Masry,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Abhay Puri,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Masoud Hashemi,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Juan A. Rodriguez,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Megh Thakkar,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Khyati Mahajan,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Vikas Yadav,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Sathwik Tejaswi Madhusudhan,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Alexandre Piché,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Dzmitry Bahdanau,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Christopher Pal,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,David Vazquez,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Enamul Hoque,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Perouz Taslakian,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Sai Rajeswar,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,BigCharts-R1: Enhanced Chart Reasoning with Visual Reinforcement Finetuning,COLM 2025,2025,Spandana Gella,https://doi.org/10.48550/arXiv.2508.09804
christopher.pal@mila.quebec,Spaced Scheduling for Large Language Model Training,TMLR,2025,Amine El hattami,https://openreview.net/forum?id=p0KTYl2B9T
christopher.pal@mila.quebec,Spaced Scheduling for Large Language Model Training,TMLR,2025,Nicolas Chapados,https://openreview.net/forum?id=p0KTYl2B9T
christopher.pal@mila.quebec,Spaced Scheduling for Large Language Model Training,TMLR,2025,Christopher Pal,https://openreview.net/forum?id=p0KTYl2B9T
christopher.pal@mila.quebec,Ctrl-V: Higher Fidelity Autonomous Vehicle Video Generation with Bounding-Box Controlled Object Motion,Trans. Mach. Learn. Res.,2025,Ge Ya Luo,https://openreview.net/forum?id=BMGikHBjlx
christopher.pal@mila.quebec,Ctrl-V: Higher Fidelity Autonomous Vehicle Video Generation with Bounding-Box Controlled Object Motion,Trans. Mach. Learn. Res.,2025,Zhi Hao Luo,https://openreview.net/forum?id=BMGikHBjlx
christopher.pal@mila.quebec,Ctrl-V: Higher Fidelity Autonomous Vehicle Video Generation with Bounding-Box Controlled Object Motion,Trans. Mach. Learn. Res.,2025,Anthony Gosselin,https://openreview.net/forum?id=BMGikHBjlx
christopher.pal@mila.quebec,Ctrl-V: Higher Fidelity Autonomous Vehicle Video Generation with Bounding-Box Controlled Object Motion,Trans. Mach. Learn. Res.,2025,Alexia Jolicoeur-Martineau,https://openreview.net/forum?id=BMGikHBjlx
christopher.pal@mila.quebec,Ctrl-V: Higher Fidelity Autonomous Vehicle Video Generation with Bounding-Box Controlled Object Motion,Trans. Mach. Learn. Res.,2025,Christopher Pal,https://openreview.net/forum?id=BMGikHBjlx
christopher.pal@mila.quebec,StarVector: Generating Scalable Vector Graphics Code from Images and Text,Proceedings of the AAAI Conference on Artificial Intelligence,2025,Juan A. Rodriguez,https://doi.org/10.1109/CVPR52734.2025.01508
